Time (s) Run #1,Light Intensity (lx) Run #1,Time (s) Run #2,Light Intensity (lx) Run #2,Time (s) Run #3,Light Intensity (lx) Run #3,Time (s) Run #4,Light Intensity (lx) Run #4,Time (s) Run #5,Light Intensity (lx) Run #5,Time (s) Run #6,Light Intensity (lx) Run #6,Time (s) Run #7,Light Intensity (lx) Run #7,Time (s) Run #8,Light Intensity (lx) Run #8,Time (s) Run #9,Light Intensity (lx) Run #9,Time (s) Run #10,Light Intensity (lx) Run #10,Time (s) Run #11,Light Intensity (lx) Run #11,Time (s) Run #12,Light Intensity (lx) Run #12,Time (s) Run #13,Light Intensity (lx) Run #13,Time (s) Run #14,Light Intensity (lx) Run #14,Time (s) Run #15,Light Intensity (lx) Run #15,Time (s) Run #16,Light Intensity (lx) Run #16,Time (s) Run #17,Light Intensity (lx) Run #17,Time (s) Run #18,Light Intensity (lx) Run #18,Time (s) Run #19,Light Intensity (lx) Run #19,Time (s) Run #20,Light Intensity (lx) Run #20,Time (s) Run #21,Light Intensity (lx) Run #21,Time (s) Run #22,Light Intensity (lx) Run #22,Time (s) Run #23,Light Intensity (lx) Run #23,Time (s) Run #24,Light Intensity (lx) Run #24,Time (s) Run #25,Light Intensity (lx) Run #25,Time (s) Run #26,Light Intensity (lx) Run #26,Time (s) Run #27,Light Intensity (lx) Run #27,Time (s) Run #28,Light Intensity (lx) Run #28,Time (s) Run #29,Light Intensity (lx) Run #29,Time (s) Run #30,Light Intensity (lx) Run #30,Time (s) Run #31,Light Intensity (lx) Run #31,Time (s) Run #32,Light Intensity (lx) Run #32,Time (s) Run #33,Light Intensity (lx) Run #33,Time (s) Run #34,Light Intensity (lx) Run #34,Time (s) Run #35,Light Intensity (lx) Run #35
1.7,429.38,1.7,390.93,1.7,294.8,1.7,259.55,1.7,272.37,1.7,339.66,1.7,429.38,1.7,506.29,1.7,570.37,1.7,599.21,1.7,647.28,1.7,640.87,1.7,647.28,1.7,660.1,1.7,656.89,1.7,685.73,1.7,663.3,1.7,672.91,1.7,676.12,1.7,685.73,1.7,679.32,1.7,679.32,1.7,679.32,1.7,685.73,1.7,660.1,1.7,682.53,1.7,647.28,1.7,672.91,1.7,653.69,1.7,631.26,1.7,621.64,1.7,570.37,1.7,531.92,1.7,487.06,1.7,448.61
1.75,432.59,1.75,390.93,1.75,294.8,1.75,262.76,1.75,275.57,1.75,339.66,1.75,422.97,1.75,499.88,1.75,570.37,1.75,596.01,1.75,647.28,1.75,640.87,1.75,644.07,1.75,653.69,1.75,656.89,1.75,685.73,1.75,666.5,1.75,672.91,1.75,692.14,1.75,679.32,1.75,679.32,1.75,685.73,1.75,672.91,1.75,685.73,1.75,660.1,1.75,679.32,1.75,647.28,1.75,672.91,1.75,653.69,1.75,634.46,1.75,621.64,1.75,570.37,1.75,531.92,1.75,487.06,1.75,448.61
1.8,435.79,1.8,390.93,1.8,294.8,1.8,262.76,1.8,272.37,1.8,333.25,1.8,422.97,1.8,499.88,1.8,563.96,1.8,596.01,1.8,653.69,1.8,640.87,1.8,647.28,1.8,653.69,1.8,656.89,1.8,685.73,1.8,666.5,1.8,669.71,1.8,679.32,1.8,685.73,1.8,688.93,1.8,685.73,1.8,672.91,1.8,682.53,1.8,660.1,1.8,679.32,1.8,647.28,1.8,666.5,1.8,653.69,1.8,634.46,1.8,612.03,1.8,570.37,1.8,531.92,1.8,490.26,1.8,455.02
1.85,429.38,1.85,390.93,1.85,294.8,1.85,262.76,1.85,272.37,1.85,339.66,1.85,422.97,1.85,506.29,1.85,563.96,1.85,602.42,1.85,647.28,1.85,640.87,1.85,653.69,1.85,653.69,1.85,660.1,1.85,685.73,1.85,666.5,1.85,666.5,1.85,672.91,1.85,685.73,1.85,679.32,1.85,679.32,1.85,672.91,1.85,685.73,1.85,660.1,1.85,679.32,1.85,647.28,1.85,666.5,1.85,660.1,1.85,634.46,1.85,615.23,1.85,570.37,1.85,525.51,1.85,493.47,1.85,448.61
1.9,429.38,1.9,390.93,1.9,294.8,1.9,262.76,1.9,272.37,1.9,339.66,1.9,429.38,1.9,506.29,1.9,570.37,1.9,602.42,1.9,647.28,1.9,637.66,1.9,647.28,1.9,653.69,1.9,660.1,1.9,685.73,1.9,666.5,1.9,672.91,1.9,672.91,1.9,685.73,1.9,679.32,1.9,679.32,1.9,672.91,1.9,692.14,1.9,660.1,1.9,685.73,1.9,647.28,1.9,672.91,1.9,660.1,1.9,634.46,1.9,621.64,1.9,570.37,1.9,525.51,1.9,493.47,1.9,448.61
1.95,429.38,1.95,390.93,1.95,294.8,1.95,259.55,1.95,275.57,1.95,339.66,1.95,422.97,1.95,499.88,1.95,570.37,1.95,596.01,1.95,647.28,1.95,640.87,1.95,644.07,1.95,656.89,1.95,656.89,1.95,685.73,1.95,666.5,1.95,672.91,1.95,679.32,1.95,682.53,1.95,679.32,1.95,682.53,1.95,676.12,1.95,685.73,1.95,660.1,1.95,679.32,1.95,647.28,1.95,672.91,1.95,653.69,1.95,634.46,1.95,621.64,1.95,570.37,1.95,531.92,1.95,487.06,1.95,448.61
2,435.79,2,390.93,2,294.8,2,262.76,2,272.37,2,333.25,2,422.97,2,499.88,2,563.96,2,596.01,2,653.69,2,640.87,2,644.07,2,653.69,2,656.89,2,685.73,2,666.5,2,672.91,2,688.93,2,682.53,2,676.12,2,685.73,2,672.91,2,682.53,2,660.1,2,679.32,2,647.28,2,672.91,2,653.69,2,634.46,2,615.23,2,570.37,2,531.92,2,487.06,2,448.61
2.05,432.59,2.05,390.93,2.05,294.8,2.05,262.76,2.05,272.37,2.05,333.25,2.05,422.97,2.05,506.29,2.05,563.96,2.05,596.01,2.05,650.48,2.05,637.66,2.05,653.69,2.05,653.69,2.05,660.1,2.05,688.93,2.05,666.5,2.05,666.5,2.05,679.32,2.05,685.73,2.05,685.73,2.05,682.53,2.05,672.91,2.05,685.73,2.05,660.1,2.05,679.32,2.05,647.28,2.05,666.5,2.05,660.1,2.05,634.46,2.05,615.23,2.05,570.37,2.05,531.92,2.05,493.47,2.05,448.61
2.1,429.38,2.1,390.93,2.1,294.8,2.1,262.76,2.1,272.37,2.1,339.66,2.1,429.38,2.1,506.29,2.1,567.17,2.1,602.42,2.1,647.28,2.1,637.66,2.1,650.48,2.1,653.69,2.1,660.1,2.1,685.73,2.1,666.5,2.1,672.91,2.1,672.91,2.1,685.73,2.1,679.32,2.1,679.32,2.1,672.91,2.1,692.14,2.1,660.1,2.1,685.73,2.1,647.28,2.1,669.71,2.1,660.1,2.1,634.46,2.1,621.64,2.1,570.37,2.1,525.51,2.1,493.47,2.1,448.61
2.15,429.38,2.15,390.93,2.15,294.8,2.15,259.55,2.15,272.37,2.15,339.66,2.15,429.38,2.15,506.29,2.15,570.37,2.15,599.21,2.15,647.28,2.15,640.87,2.15,647.28,2.15,660.1,2.15,656.89,2.15,685.73,2.15,663.3,2.15,672.91,2.15,672.91,2.15,685.73,2.15,679.32,2.15,679.32,2.15,679.32,2.15,685.73,2.15,660.1,2.15,682.53,2.15,647.28,2.15,672.91,2.15,656.89,2.15,634.46,2.15,621.64,2.15,570.37,2.15,531.92,2.15,487.06,2.15,448.61
2.2,432.59,2.2,390.93,2.2,294.8,2.2,262.76,2.2,272.37,2.2,339.66,2.2,422.97,2.2,499.88,2.2,570.37,2.2,596.01,2.2,647.28,2.2,640.87,2.2,640.87,2.2,653.69,2.2,656.89,2.2,685.73,2.2,666.5,2.2,672.91,2.2,685.73,2.2,679.32,2.2,679.32,2.2,685.73,2.2,672.91,2.2,685.73,2.2,660.1,2.2,679.32,2.2,647.28,2.2,672.91,2.2,653.69,2.2,634.46,2.2,621.64,2.2,570.37,2.2,531.92,2.2,487.06,2.2,448.61
2.25,435.79,2.25,390.93,2.25,294.8,2.25,262.76,2.25,272.37,2.25,333.25,2.25,422.97,2.25,499.88,2.25,563.96,2.25,596.01,2.25,653.69,2.25,640.87,2.25,647.28,2.25,653.69,2.25,656.89,2.25,685.73,2.25,666.5,2.25,669.71,2.25,685.73,2.25,685.73,2.25,679.32,2.25,685.73,2.25,672.91,2.25,685.73,2.25,660.1,2.25,679.32,2.25,647.28,2.25,666.5,2.25,653.69,2.25,634.46,2.25,612.03,2.25,570.37,2.25,531.92,2.25,490.26,2.25,451.81
2.3,429.38,2.3,390.93,2.3,294.8,2.3,262.76,2.3,272.37,2.3,339.66,2.3,422.97,2.3,506.29,2.3,563.96,2.3,602.42,2.3,647.28,2.3,640.87,2.3,653.69,2.3,653.69,2.3,660.1,2.3,685.73,2.3,666.5,2.3,666.5,2.3,672.91,2.3,685.73,2.3,682.53,2.3,679.32,2.3,672.91,2.3,685.73,2.3,660.1,2.3,679.32,2.3,647.28,2.3,666.5,2.3,660.1,2.3,634.46,2.3,615.23,2.3,570.37,2.3,525.51,2.3,493.47,2.3,448.61
2.35,429.38,2.35,390.93,2.35,294.8,2.35,262.76,2.35,272.37,2.35,339.66,2.35,429.38,2.35,506.29,2.35,570.37,2.35,602.42,2.35,647.28,2.35,640.87,2.35,647.28,2.35,653.69,2.35,656.89,2.35,685.73,2.35,666.5,2.35,672.91,2.35,672.91,2.35,685.73,2.35,679.32,2.35,679.32,2.35,672.91,2.35,692.14,2.35,660.1,2.35,685.73,2.35,647.28,2.35,672.91,2.35,660.1,2.35,634.46,2.35,621.64,2.35,570.37,2.35,525.51,2.35,493.47,2.35,448.61
2.4,429.38,2.4,390.93,2.4,294.8,2.4,259.55,2.4,275.57,2.4,339.66,2.4,422.97,2.4,499.88,2.4,570.37,2.4,596.01,2.4,647.28,2.4,640.87,2.4,644.07,2.4,656.89,2.4,656.89,2.4,685.73,2.4,666.5,2.4,672.91,2.4,672.91,2.4,679.32,2.4,679.32,2.4,682.53,2.4,682.53,2.4,685.73,2.4,660.1,2.4,679.32,2.4,647.28,2.4,672.91,2.4,653.69,2.4,634.46,2.4,621.64,2.4,570.37,2.4,531.92,2.4,487.06,2.4,448.61
2.45,435.79,2.45,390.93,2.45,294.8,2.45,262.76,2.45,272.37,2.45,333.25,2.45,422.97,2.45,499.88,2.45,563.96,2.45,596.01,2.45,653.69,2.45,640.87,2.45,644.07,2.45,653.69,2.45,656.89,2.45,685.73,2.45,666.5,2.45,672.91,2.45,688.93,2.45,679.32,2.45,679.32,2.45,685.73,2.45,672.91,2.45,685.73,2.45,660.1,2.45,679.32,2.45,647.28,2.45,672.91,2.45,653.69,2.45,634.46,2.45,615.23,2.45,570.37,2.45,531.92,2.45,487.06,2.45,448.61
2.5,432.59,2.5,390.93,2.5,294.8,2.5,262.76,2.5,272.37,2.5,333.25,2.5,422.97,2.5,506.29,2.5,563.96,2.5,596.01,2.5,650.48,2.5,637.66,2.5,650.48,2.5,653.69,2.5,660.1,2.5,688.93,2.5,666.5,2.5,666.5,2.5,679.32,2.5,685.73,2.5,685.73,2.5,682.53,2.5,672.91,2.5,682.53,2.5,660.1,2.5,679.32,2.5,647.28,2.5,666.5,2.5,660.1,2.5,634.46,2.5,615.23,2.5,570.37,2.5,531.92,2.5,493.47,2.5,448.61
2.55,429.38,2.55,390.93,2.55,294.8,2.55,262.76,2.55,275.57,2.55,339.66,2.55,426.18,2.55,506.29,2.55,567.17,2.55,602.42,2.55,647.28,2.55,640.87,2.55,653.69,2.55,650.48,2.55,660.1,2.55,685.73,2.55,666.5,2.55,672.91,2.55,672.91,2.55,685.73,2.55,679.32,2.55,679.32,2.55,672.91,2.55,692.14,2.55,660.1,2.55,685.73,2.55,647.28,2.55,669.71,2.55,660.1,2.55,634.46,2.55,621.64,2.55,570.37,2.55,525.51,2.55,493.47,2.55,448.61
2.6,429.38,2.6,390.93,2.6,294.8,2.6,259.55,2.6,272.37,2.6,339.66,2.6,429.38,2.6,506.29,2.6,570.37,2.6,599.21,2.6,647.28,2.6,640.87,2.6,647.28,2.6,660.1,2.6,656.89,2.6,685.73,2.6,663.3,2.6,672.91,2.6,672.91,2.6,682.53,2.6,679.32,2.6,679.32,2.6,672.91,2.6,685.73,2.6,660.1,2.6,682.53,2.6,647.28,2.6,672.91,2.6,660.1,2.6,631.26,2.6,621.64,2.6,570.37,2.6,531.92,2.6,487.06,2.6,448.61
2.65,435.79,2.65,390.93,2.65,294.8,2.65,259.55,2.65,272.37,2.65,339.66,2.65,422.97,2.65,499.88,2.65,570.37,2.65,596.01,2.65,647.28,2.65,640.87,2.65,644.07,2.65,653.69,2.65,656.89,2.65,685.73,2.65,666.5,2.65,672.91,2.65,676.12,2.65,679.32,2.65,679.32,2.65,685.73,2.65,679.32,2.65,685.73,2.65,660.1,2.65,679.32,2.65,647.28,2.65,672.91,2.65,653.69,2.65,634.46,2.65,621.64,2.65,570.37,2.65,531.92,2.65,487.06,2.65,448.61
2.7,435.79,2.7,390.93,2.7,294.8,2.7,262.76,2.7,272.37,2.7,333.25,2.7,422.97,2.7,499.88,2.7,563.96,2.7,596.01,2.7,653.69,2.7,640.87,2.7,647.28,2.7,653.69,2.7,656.89,2.7,685.73,2.7,666.5,2.7,669.71,2.7,692.14,2.7,685.73,2.7,679.32,2.7,685.73,2.7,672.91,2.7,685.73,2.7,660.1,2.7,679.32,2.7,647.28,2.7,669.71,2.7,653.69,2.7,634.46,2.7,612.03,2.7,570.37,2.7,531.92,2.7,487.06,2.7,455.02
2.75,429.38,2.75,390.93,2.75,294.8,2.75,262.76,2.75,272.37,2.75,339.66,2.75,422.97,2.75,506.29,2.75,563.96,2.75,602.42,2.75,647.28,2.75,640.87,2.75,653.69,2.75,653.69,2.75,660.1,2.75,685.73,2.75,666.5,2.75,666.5,2.75,679.32,2.75,685.73,2.75,685.73,2.75,679.32,2.75,672.91,2.75,685.73,2.75,660.1,2.75,679.32,2.75,647.28,2.75,666.5,2.75,660.1,2.75,634.46,2.75,615.23,2.75,570.37,2.75,525.51,2.75,493.47,2.75,448.61
2.8,429.38,2.8,390.93,2.8,294.8,2.8,262.76,2.8,272.37,2.8,339.66,2.8,429.38,2.8,506.29,2.8,570.37,2.8,602.42,2.8,647.28,2.8,640.87,2.8,647.28,2.8,653.69,2.8,656.89,2.8,685.73,2.8,666.5,2.8,672.91,2.8,672.91,2.8,685.73,2.8,679.32,2.8,679.32,2.8,672.91,2.8,692.14,2.8,660.1,2.8,685.73,2.8,647.28,2.8,672.91,2.8,660.1,2.8,634.46,2.8,621.64,2.8,570.37,2.8,525.51,2.8,493.47,2.8,448.61
2.85,429.38,2.85,390.93,2.85,294.8,2.85,259.55,2.85,272.37,2.85,339.66,2.85,422.97,2.85,499.88,2.85,570.37,2.85,596.01,2.85,647.28,2.85,640.87,2.85,644.07,2.85,660.1,2.85,656.89,2.85,685.73,2.85,666.5,2.85,672.91,2.85,672.91,2.85,679.32,2.85,679.32,2.85,679.32,2.85,672.91,2.85,685.73,2.85,660.1,2.85,679.32,2.85,647.28,2.85,672.91,2.85,653.69,2.85,634.46,2.85,621.64,2.85,573.58,2.85,531.92,2.85,487.06,2.85,448.61
2.9,435.79,2.9,390.93,2.9,294.8,2.9,262.76,2.9,272.37,2.9,333.25,2.9,422.97,2.9,499.88,2.9,563.96,2.9,596.01,2.9,653.69,2.9,640.87,2.9,640.87,2.9,653.69,2.9,656.89,2.9,685.73,2.9,666.5,2.9,672.91,2.9,682.53,2.9,679.32,2.9,679.32,2.9,685.73,2.9,676.12,2.9,682.53,2.9,660.1,2.9,679.32,2.9,647.28,2.9,672.91,2.9,653.69,2.9,634.46,2.9,615.23,2.9,570.37,2.9,531.92,2.9,487.06,2.9,448.61
2.95,432.59,2.95,390.93,2.95,294.8,2.95,262.76,2.95,272.37,2.95,333.25,2.95,422.97,2.95,506.29,2.95,563.96,2.95,596.01,2.95,647.28,2.95,637.66,2.95,650.48,2.95,653.69,2.95,660.1,2.95,688.93,2.95,666.5,2.95,666.5,2.95,688.93,2.95,685.73,2.95,679.32,2.95,682.53,2.95,672.91,2.95,685.73,2.95,660.1,2.95,679.32,2.95,647.28,2.95,666.5,2.95,660.1,2.95,634.46,2.95,615.23,2.95,570.37,2.95,525.51,2.95,493.47,2.95,448.61
3,429.38,3,390.93,3,294.8,3,262.76,3,272.37,3,339.66,3,426.18,3,506.29,3,570.37,3,602.42,3,647.28,3,637.66,3,653.69,3,653.69,3,660.1,3,685.73,3,666.5,3,672.91,3,679.32,3,685.73,3,685.73,3,679.32,3,672.91,3,692.14,3,660.1,3,685.73,3,647.28,3,666.5,3,660.1,3,634.46,3,621.64,3,570.37,3,525.51,3,493.47,3,448.61
3.05,429.38,3.05,390.93,3.05,294.8,3.05,259.55,3.05,272.37,3.05,339.66,3.05,429.38,3.05,506.29,3.05,570.37,3.05,599.21,3.05,647.28,3.05,640.87,3.05,647.28,3.05,660.1,3.05,656.89,3.05,685.73,3.05,660.1,3.05,672.91,3.05,672.91,3.05,682.53,3.05,679.32,3.05,679.32,3.05,672.91,3.05,685.73,3.05,660.1,3.05,682.53,3.05,647.28,3.05,672.91,3.05,660.1,3.05,631.26,3.05,621.64,3.05,570.37,3.05,531.92,3.05,487.06,3.05,448.61
3.1,432.59,3.1,390.93,3.1,294.8,3.1,259.55,3.1,272.37,3.1,333.25,3.1,422.97,3.1,499.88,3.1,570.37,3.1,596.01,3.1,647.28,3.1,640.87,3.1,644.07,3.1,653.69,3.1,656.89,3.1,685.73,3.1,666.5,3.1,672.91,3.1,672.91,3.1,679.32,3.1,679.32,3.1,685.73,3.1,679.32,3.1,685.73,3.1,660.1,3.1,679.32,3.1,647.28,3.1,672.91,3.1,653.69,3.1,634.46,3.1,621.64,3.1,570.37,3.1,531.92,3.1,487.06,3.1,448.61
3.15,435.79,3.15,390.93,3.15,294.8,3.15,262.76,3.15,272.37,3.15,333.25,3.15,422.97,3.15,499.88,3.15,563.96,3.15,596.01,3.15,653.69,3.15,640.87,3.15,647.28,3.15,653.69,3.15,660.1,3.15,685.73,3.15,666.5,3.15,669.71,3.15,685.73,3.15,685.73,3.15,679.32,3.15,685.73,3.15,672.91,3.15,685.73,3.15,660.1,3.15,679.32,3.15,640.87,3.15,669.71,3.15,653.69,3.15,634.46,3.15,612.03,3.15,570.37,3.15,531.92,3.15,487.06,3.15,451.81
3.2,429.38,3.2,390.93,3.2,294.8,3.2,262.76,3.2,272.37,3.2,339.66,3.2,422.97,3.2,506.29,3.2,563.96,3.2,602.42,3.2,647.28,3.2,640.87,3.2,653.69,3.2,653.69,3.2,660.1,3.2,685.73,3.2,666.5,3.2,666.5,3.2,682.53,3.2,685.73,3.2,682.53,3.2,679.32,3.2,672.91,3.2,685.73,3.2,660.1,3.2,679.32,3.2,647.28,3.2,666.5,3.2,660.1,3.2,634.46,3.2,615.23,3.2,570.37,3.2,525.51,3.2,493.47,3.2,448.61
3.25,429.38,3.25,390.93,3.25,294.8,3.25,262.76,3.25,272.37,3.25,339.66,3.25,429.38,3.25,506.29,,,3.25,602.42,3.25,647.28,3.25,637.66,3.25,647.28,3.25,653.69,3.25,656.89,3.25,685.73,3.25,666.5,3.25,672.91,3.25,676.12,3.25,685.73,3.25,679.32,3.25,679.32,3.25,672.91,3.25,692.14,3.25,660.1,3.25,685.73,3.25,647.28,3.25,672.91,3.25,660.1,3.25,634.46,3.25,621.64,3.25,570.37,3.25,525.51,3.25,493.47,3.25,448.61
3.3,429.38,3.3,390.93,3.3,294.8,3.3,259.55,3.3,275.57,3.3,339.66,3.3,426.18,3.3,499.88,,,3.3,596.01,3.3,647.28,3.3,640.87,3.3,647.28,3.3,660.1,3.3,656.89,3.3,685.73,3.3,666.5,3.3,672.91,3.3,672.91,3.3,679.32,3.3,679.32,3.3,679.32,3.3,672.91,3.3,685.73,3.3,660.1,3.3,679.32,3.3,647.28,3.3,672.91,3.3,653.69,3.3,634.46,3.3,621.64,3.3,570.37,3.3,531.92,3.3,487.06,3.3,448.61
3.35,435.79,3.35,390.93,3.35,294.8,3.35,262.76,3.35,272.37,3.35,333.25,3.35,422.97,3.35,499.88,,,3.35,596.01,3.35,653.69,3.35,640.87,3.35,644.07,3.35,653.69,3.35,656.89,3.35,685.73,3.35,666.5,3.35,672.91,3.35,672.91,3.35,679.32,3.35,679.32,3.35,685.73,3.35,682.53,3.35,682.53,,,3.35,679.32,3.35,647.28,3.35,672.91,3.35,653.69,3.35,634.46,3.35,615.23,3.35,570.37,3.35,531.92,3.35,487.06,3.35,448.61
3.4,429.38,3.4,390.93,3.4,294.8,3.4,262.76,3.4,275.57,3.4,333.25,3.4,422.97,3.4,506.29,,,3.4,596.01,3.4,647.28,3.4,637.66,3.4,653.69,3.4,653.69,3.4,660.1,3.4,692.14,3.4,666.5,3.4,666.5,3.4,692.14,3.4,685.73,3.4,679.32,3.4,679.32,3.4,672.91,3.4,685.73,,,3.4,679.32,3.4,637.66,3.4,666.5,3.4,660.1,3.4,634.46,3.4,615.23,3.4,570.37,3.4,525.51,3.4,493.47,3.4,448.61
3.45,429.38,3.45,390.93,3.45,294.8,,,3.45,272.37,3.45,339.66,3.45,426.18,3.45,506.29,,,3.45,602.42,3.45,647.28,,,3.45,653.69,3.45,653.69,3.45,660.1,3.45,685.73,3.45,666.5,3.45,672.91,3.45,679.32,3.45,685.73,3.45,688.93,3.45,679.32,3.45,672.91,3.45,692.14,,,3.45,685.73,3.45,647.28,3.45,666.5,3.45,660.1,3.45,634.46,3.45,621.64,3.45,570.37,,,,,3.45,448.61
3.5,429.38,3.5,390.93,3.5,294.8,,,3.5,272.37,3.5,339.66,,,,,,,3.5,599.21,,,,,,,3.5,660.1,3.5,656.89,3.5,685.73,3.5,663.3,3.5,672.91,3.5,672.91,3.5,685.73,3.5,679.32,3.5,679.32,3.5,672.91,,,,,3.5,682.53,3.5,647.28,3.5,672.91,,,,,3.5,621.64,3.5,570.37,,,,,,
3.55,435.79,3.55,390.93,3.55,294.8,,,,,,,,,,,,,3.55,596.01,,,,,,,,,,,,,3.55,666.5,3.55,672.91,3.55,672.91,,,,,,,3.55,672.91,,,,,3.55,679.32,3.55,647.28,3.55,672.91,,,,,,,,,,,,,,
3.6,435.79,3.6,390.93,,,,,,,,,,,,,,,3.6,596.01,,,,,,,,,,,,,3.6,666.5,,,3.6,676.12,,,,,,,3.6,679.32,,,,,,,3.6,647.28,,,,,,,,,,,,,,,,
3.65,429.38,,,,,,,,,,,,,,,,,3.65,602.42,,,,,,,,,,,,,3.65,666.5,,,,,,,,,,,,,,,,,,,3.65,640.87,,,,,,,,,,,,,,,,
3.7,429.38,,,,,,,,,,,,,,,,,3.7,602.42,,,,,,,,,,,,,3.7,666.5,,,,,,,,,,,,,,,,,,,3.7,647.28,,,,,,,,,,,,,,,,
3.75,429.38,,,,,,,,,,,,,,,,,3.75,596.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8,435.79,,,,,,,,,,,,,,,,,3.8,596.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.85,429.38,,,,,,,,,,,,,,,,,3.85,596.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9,429.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.95,429.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,